datetime,hour,sentiment,user_id,user_lang,user_location,tweet
2018-08-30 09:50:43-07:00,9,positive,14706299,en,San Francisco CA,Clark The next big thing that will be a fun challenge that we need to focus on is need for agility and speed to sc..
2018-08-30 09:50:16-07:00,9,neutral,849598975858679808,en-gb,Vancouver British Columbia,"RT Get some MXNet swag and talk to an MXNet expert at the AWS booth at the Open Source Summit in Vancouver,..."
2018-08-30 09:50:03-07:00,9,neutral,205824307,en,none,RT Clark Multimodal IT needs bridges You want to leverage the strength of both models #OSSummit
2018-08-30 09:50:03-07:00,9,positive,14099692,en,Vancouver British Columbia,Amazing #OSSummit keynote by Twitter's 'follow suggestions algorithms creating an echo chamber iden..
2018-08-30 09:49:51-07:00,9,neutral,1021573264798298112,en,none,RT Everyone has sore spots and everyone has blind spots but if we could share and connect we could have more insight and m...
2018-08-30 09:49:39-07:00,9,neutral,15754576,en,Maryland,RT Clark Today and into the future the notion is to install the smallest footprint you can then make it simple to add t...
2018-08-30 09:49:29-07:00,9,neutral,89185308,fr,"46.238285,6.12124",RT Alan Clark from keynoting now at #OSSummit about how Multimodal IT reduces footprints Increases application portabi...
2018-08-30 09:49:26-07:00,9,positive,363924887,en,none,RT According to Alan Clark multimodal IT is about the convergence of legacy and modern agile approaches #OSSummit ht...
2018-08-30 09:49:25-07:00,9,positive,26093892,en,California USA,RT Tune in shortly for a live conversation with of at #OSSummit about open source and distributed systems;...
2018-08-30 09:49:18-07:00,9,neutral,363924887,en,none,If you're attending #OSSummit get there now
2018-08-30 09:49:18-07:00,9,positive,3328391732,en,San Mateo Beijing,RT Tune in shortly for a live conversation with of at #OSSummit about open source and distributed systems;...
2018-08-30 09:48:58-07:00,9,negative,83498623,en,San Francisco Bay Area,RT All of us have blind spots and sore spots and if we can just help each other and have empathy we can come together ...
2018-08-30 09:48:54-07:00,9,positive,166667340,en,Mostly Seattle WA,RT . acknowledging the power of Developers - very cool #OSSummit #OpenSource
2018-08-30 09:48:36-07:00,9,neutral,141206586,en,none,Alan Clark from keynoting now at #OSSummit about how Multimodal IT reduces footprints Increases application..
2018-08-30 09:47:35-07:00,9,neutral,149218594,en,Seattle,RT We all know a person that believed in you and gave you a shot Give that shot to somebody else #mentoring #OSSumm...
2018-08-30 09:47:24-07:00,9,positive,2327560616,en,Portland Oregon,Tune in shortly for a live conversation with of at #OSSummit about open source and distributed s..
2018-08-30 09:47:17-07:00,9,positive,12486322,en,West Coast Way Singapore,Did the 5k run at #OSSummit More of a run walk see run more see read and get to know Vancouver Ended up doi..
2018-08-30 09:47:14-07:00,9,neutral,14706299,en,San Francisco CA,Clark Today and into the future the notion is to install the smallest footprint you can then make it simple to ad..
2018-08-30 09:47:09-07:00,9,neutral,1021573264798298112,en,none,RT Jones Each person has an opportunity to mentor one person Your company your clients public education programs lik...
2018-08-30 09:47:02-07:00,9,neutral,544529493,en,Nigeria,RT Alan Clark of on the #OSSummit stage
2018-08-30 09:46:54-07:00,9,positive,63819362,en,Probably IRC somewhere,RT Today at 4:50! I'm really looking forward to talking with you all about Making it Official and how to improve your Di...
2018-08-30 09:46:43-07:00,9,positive,26041691,en,Earth,#OSSummit #inspiring talk
2018-08-30 09:46:16-07:00,9,neutral,1021573264798298112,en,none,RT Each of us has an opportunity to mentor one person to be a #betterally to one person Imagine what we can do Practical st...
2018-08-30 09:46:12-07:00,9,positive,2215937899,en,none,RT Crypto-currencies blockchain technology and decentralized applications contribute so much to the open source ecosystem because...
2018-08-30 09:45:52-07:00,9,negative,109086082,en,none,RT Jones Prince once said to me after Trayvon Martin was killed whenever they show a young African American kid on TV s...
2018-08-30 09:45:32-07:00,9,neutral,14706299,en,San Francisco CA,Clark Multimodal IT needs bridges You want to leverage the strength of both models #OSSummit
2018-08-30 09:43:52-07:00,9,neutral,10283762,en,none,RT A Gift for our #OpenEBS Community We have launched validating combinations of operating systems wo...
2018-08-30 09:43:49-07:00,9,positive,14804841,en,www.fuzzychef.com,"RT Interested in learning about extending Kubernetes at #OSSummit Head on over to room 116/117 for a talk on ""Automating Stateful..."
2018-08-30 09:43:48-07:00,9,positive,15488482,en,online,According to Alan Clark multimodal IT is about the convergence of legacy and modern agile approaches #OSSummit
2018-08-30 09:43:28-07:00,9,positive,2918949514,en,Amsterdam,RT Clark The answer is to leverage open source What we're finding is real power is combining technologies together #OS...
2018-08-30 09:43:23-07:00,9,positive,111564784,en,Sunnyvale CA,RT [NEWS welcomes 38 new members from #OSSummit
2018-08-30 09:42:56-07:00,9,neutral,14706299,en,San Francisco CA,Clark Multimodal IT is where IT has an existence of traditional infrastructure software-defined infrastructure an..
2018-08-30 09:42:13-07:00,9,positive,205824307,en,none,RT Clark By combining Cloud Foundry with Kubernetes we've made it easier to deploy More rapid deployment model reduce...
2018-08-30 09:42:12-07:00,9,positive,205824307,en,none,RT Clark The answer is to leverage open source What we're finding is real power is combining technologies together #OS...
2018-08-30 09:42:10-07:00,9,positive,43553,en,Harleysville PA,RT Call to Action from There's a community college somewhere close to you Mentor a young person once a quarter You...
2018-08-30 09:42:00-07:00,9,negative,15149847,en,Seattle WA,RT I don't know what it's like to be a women or LGBTQ Understand the blind spots and sore spots of each other to get all the gen...
2018-08-30 09:41:57-07:00,9,neutral,15488482,en,online,RT Clark Users are like a hammer Our expectations for the types of services has gone way up I expect the same servicea...
2018-08-30 09:41:46-07:00,9,neutral,125137399,en,Portland OR,"RT Van Jones at Open Source Summit ""We have an empathy gap. Yes #ossummit"
2018-08-30 09:41:34-07:00,9,neutral,17652043,en,Amsterdam The Netherlands,Some of the #OSSummit attendees will have a chance on getting interviewed for the Command-line Heroes podcast at th..
2018-08-30 09:40:59-07:00,9,positive,14706299,en,San Francisco CA,Clark By combining Cloud Foundry with Kubernetes we've made it easier to deploy More rapid deployment model red..
2018-08-30 09:40:47-07:00,9,neutral,2841279166,en,Vancouver British Columbia,RT Open source is solving problems one person one project one industry at a time via Jim Zemlin at #OSSummit
2018-08-30 09:40:46-07:00,9,neutral,986334223555538944,en,Cyberspace,RT Jones Cognitive and viewpoint diversity is a key determinant to solving problems When too people have the same exper...
2018-08-30 09:40:26-07:00,9,neutral,743634217297293312,en,Boulder CO,RT Jones Cognitive and viewpoint diversity is a key determinant to solving problems When too people have the same exper...
2018-08-30 09:40:14-07:00,9,positive,14706299,en,San Francisco CA,Clark The answer is to leverage open source What we're finding is real power is combining technologies together #OSSummit
2018-08-30 09:40:12-07:00,9,neutral,23863969,en,San Francisco,RT Everyone has sore spots and everyone has blind spots but if we could share and connect we could have more insight and m...
2018-08-30 09:39:50-07:00,9,neutral,205824307,en,none,RT Clark Users are like a hammer Our expectations for the types of services has gone way up I expect the same servicea...
2018-08-30 09:39:34-07:00,9,positive,11736872,en,Boston MA,RT Today at 4:50! I'm really looking forward to talking with you all about Making it Official and how to improve your Di...
2018-08-30 09:39:32-07:00,9,positive,11736872,en,Boston MA,RT #OSSummit Come to Room 213 at 11:50 am to learn the best practices for developing and effectively running a highly distributed...
2018-08-30 09:39:23-07:00,9,positive,12486322,en,West Coast Way Singapore,Sore spots vs blind spots Good way to think #OSSummit
2018-08-30 09:39:02-07:00,9,neutral,363924887,en,none,RT Alan Clark of on the #OSSummit stage
2018-08-30 09:38:51-07:00,9,neutral,551011613,en,St Louis MO,RT $9 M in [?] [? credits contributed to [?] [? announced by [?] [? and [?] [? at #OSSummit Vanc...
2018-08-30 09:38:49-07:00,9,neutral,14706299,en,San Francisco CA,Clark Users are like a hammer Our expectations for the types of services has gone way up I expect the same servi..
2018-08-30 09:38:35-07:00,9,negative,11736872,en,Boston MA,RT I don't know what it's like to be a women or LGBTQ Understand the blind spots and sore spots of each other to get all the gen...
2018-08-30 09:38:34-07:00,9,positive,4874289952,en,Cambridge MA,Today at 4:50! I'm really looking forward to talking with you all about Making it Official and how to improve your..
2018-08-30 09:38:30-07:00,9,positive,12486322,en,West Coast Way Singapore,"RT ""None of us are perfect Together there are great things we can do Get all the genius on the table We're going to need to to..."
2018-08-30 09:38:29-07:00,9,negative,13216972,en,Chile Costa Rica,"RT ""We need to create a culture where we can empathize with each other's sore spots &amp blind spots Yes Thank you for..."
2018-08-30 09:38:27-07:00,9,neutral,11736872,en,Boston MA,RT Everyone has sore spots and everyone has blind spots but if we could share and connect we could have more insight and m...
2018-08-30 09:38:26-07:00,9,positive,41486415,en,San Francisco,#OSSummit Come to Room 213 at 11:50 am to learn the best practices for developing and effectively running a highly..
2018-08-30 09:38:17-07:00,9,neutral,312881016,en,Pollock Pines CA,RT We all know a person that believed in you and gave you a shot Give that shot to somebody else #mentoring #OSSumm...
2018-08-30 09:38:12-07:00,9,neutral,363924887,en,none,RT Watching Alan Clark talking about multi modal IT #OSSummit
2018-08-30 09:38:11-07:00,9,neutral,12486322,en,West Coast Way Singapore,#OSSummit
2018-08-30 09:38:11-07:00,9,neutral,14706299,en,San Francisco CA,Alan Clark of on the #OSSummit stage
2018-08-30 09:38:06-07:00,9,neutral,2891322620,en,Portland OR,Everyone has sore spots and everyone has blind spots but if we could share and connect we could have more insight..
2018-08-30 09:37:54-07:00,9,positive,15149847,en,Seattle WA,RT The real issue in politics....in tech.. is the empathy gap We really love people who can talk the talk but we really nee...
2018-08-30 09:37:52-07:00,9,neutral,15488482,en,online,Watching Alan Clark talking about multi modal IT #OSSummit
2018-08-30 09:37:48-07:00,9,neutral,1025977130083991552,en,Kota Medan Sumatera Utara,RT At #OSSummit Grab your seat Alan Clark Director CTO will present Simplify Multimodal IT Bridge Traditional and Software-def...
2018-08-30 09:37:38-07:00,9,positive,9309912,en,Portland OR,"""None of us are perfect Together there are great things we can do Get all the genius on the table We're going to.."
2018-08-30 09:37:35-07:00,9,negative,15662351,en,none,I don't know what it's like to be a women or LGBTQ Understand the blind spots and sore spots of each other to get..
2018-08-30 09:37:28-07:00,9,negative,205824307,en,none,RT Jones Blind spots sore spots Everybody has them We get so tight and tense with these conversations we feel if we g...
2018-08-30 09:37:27-07:00,9,neutral,205824307,en,none,RT Jones Cognitive and viewpoint diversity is a key determinant to solving problems When too people have the same exper...
2018-08-30 09:37:26-07:00,9,positive,205824307,en,none,RT Jones We are taught to talk We like people who speak well We need people who can listen as powerfully as Dr King s...
2018-08-30 09:37:26-07:00,9,neutral,205824307,en,none,RT Jones We created #YesWeCode in partnership with technology companies to build a pipeline from Oakland for tech opport...
2018-08-30 09:37:26-07:00,9,neutral,205824307,en,none,RT Jones There was a time when the future was written in law in Washington DC Increasingly the future is written in Sil...
2018-08-30 09:37:24-07:00,9,neutral,14325738,en,Beaverton OR,RT We all know a person that believed in you and gave you a shot Give that shot to somebody else #mentoring #OSSumm...
2018-08-30 09:37:18-07:00,9,neutral,33756422,en,near Canada,RT Go follow someone who's opinion you don't agree with and ***listen** to them #OSSummit #empathy #fullinclusi...
2018-08-30 09:37:14-07:00,9,neutral,14325738,en,Beaverton OR,RT Go follow someone who's opinion you don't agree with and ***listen** to them #OSSummit #empathy #fullinclusi...
2018-08-30 09:37:09-07:00,9,negative,14325738,en,Beaverton OR,RT All of us have blind spots and sore spots and if we can just help each other and have empathy we can come together ...
2018-08-30 09:37:05-07:00,9,negative,14325738,en,Beaverton OR,RT Jones Blind spots sore spots Everybody has them We get so tight and tense with these conversations we feel if we g...
2018-08-30 09:37:00-07:00,9,neutral,11736872,en,Boston MA,RT Each of us has an opportunity to mentor one person to be a #betterally to one person Imagine what we can do Practical st...
2018-08-30 09:36:59-07:00,9,neutral,363924887,en,none,"RT Our next speaker at #OSSummit is Alan Clark CTO of discussing ""Simplify Multimodal IT Bridge Traditional and..."
2018-08-30 09:36:49-07:00,9,neutral,11736872,en,Boston MA,"RT ""each individual has the opportunity to mentor another person ..give that one person a shot. | #OSSummit"
2018-08-30 09:36:42-07:00,9,positive,23554268,en,San Francisco CA,RT Jones Technology has a lot of responsibility for where we are right now When I signed up for Twitter I followed peo...
2018-08-30 09:36:41-07:00,9,positive,11736872,en,Boston MA,RT Jones Technology has a lot of responsibility for where we are right now When I signed up for Twitter I followed peo...
2018-08-30 09:36:41-07:00,9,neutral,14706299,en,San Francisco CA,"Our next speaker at #OSSummit is Alan Clark CTO of discussing ""Simplify Multimodal IT Bridge Traditional a.."
2018-08-30 09:36:36-07:00,9,positive,11736872,en,Boston MA,RT Call to Action from There's a community college somewhere close to you Mentor a young person once a quarter You...
2018-08-30 09:36:28-07:00,9,negative,11736872,en,Boston MA,RT All of us have blind spots and sore spots and if we can just help each other and have empathy we can come together ...
2018-08-30 09:36:24-07:00,9,negative,11736872,en,Boston MA,RT Jones Blind spots sore spots Everybody has them We get so tight and tense with these conversations we feel if we g...
2018-08-30 09:36:22-07:00,9,positive,549270930,en,Santa Barbara,RT My talk on The Remote Culture Recipe #OSSummit is today at 11:50 in room 213 Would love to see you there
2018-08-30 09:36:17-07:00,9,negative,14325738,en,Beaverton OR,"""We need to create a culture where we can empathize with each other's sore spots &amp blind spots Yes T.."
2018-08-30 09:36:03-07:00,9,negative,33756422,en,near Canada,RT All of us have blind spots and sore spots and if we can just help each other and have empathy we can come together ...
2018-08-30 09:35:59-07:00,9,negative,7553942,en,Denver CO,"""Everybody has blind spots and sore spots and we gain insight by asking for help with them -Van Jones at #OSSummit #yeswecode"
2018-08-30 09:35:55-07:00,9,negative,44272267,en,Monterrey Nuevo Leon,RT Jones Blind spots sore spots Everybody has them We get so tight and tense with these conversations we feel if we g...
2018-08-30 09:35:49-07:00,9,negative,14706299,en,San Francisco CA,Jones Blind spots sore spots Everybody has them We get so tight and tense with these conversations we feel if w..
2018-08-30 09:35:41-07:00,9,negative,27093292,en,SF Bay Area,All of us have blind spots and sore spots and if we can just help each other and have empathy we can come together..
2018-08-30 09:35:23-07:00,9,neutral,2295496772,en,St Louis MO,Go follow someone who's opinion you don't agree with and ***listen** to them #OSSummit #empathy #fullinclusion
2018-08-30 09:35:13-07:00,9,positive,868136400066985984,en,The Universe,RT Super stoked to see stickers at the 's booth this year #OSSummit Learn how and why ...
2018-08-30 09:34:58-07:00,9,neutral,11736872,en,Boston MA,"""everyone has an opportunity to mentor YOU can make that difference #mentoring.."
2018-08-30 09:34:20-07:00,9,neutral,374165280,en,Durham NC USA,We all know a person that believed in you and gave you a shot Give that shot to somebody else ..
2018-08-30 09:34:08-07:00,9,positive,166667340,en,Mostly Seattle WA,RT Call to Action from There's a community college somewhere close to you Mentor a young person once a quarter You...
2018-08-30 09:33:29-07:00,9,positive,15662351,en,none,Call to Action from There's a community college somewhere close to you Mentor a young person once a q..
2018-08-30 09:33:22-07:00,9,positive,14706299,en,San Francisco CA,Jones Technology has a lot of responsibility for where we are right now When I signed up for Twitter I followed..
2018-08-30 09:33:07-07:00,9,positive,12486322,en,West Coast Way Singapore,RT Yes This is an important point It's not just about the moral aspect of increased diversity it's about problem solving &amp inno...
2018-08-30 09:32:58-07:00,9,positive,12486322,en,West Coast Way Singapore,RT Diversity of background really adds cognitive diversity which we know creates more value and better products ...
2018-08-30 09:32:58-07:00,9,positive,41486415,en,San Francisco,RT My talk on The Remote Culture Recipe #OSSummit is today at 11:50 in room 213 Would love to see you there
2018-08-30 09:32:58-07:00,9,positive,14325738,en,Beaverton OR,RT Diversity of background really adds cognitive diversity which we know creates more value and better products ...
2018-08-30 09:32:55-07:00,9,neutral,2295496772,en,St Louis MO,Me Don't go political don't go political don't go political.. #OSSummit
2018-08-30 09:32:44-07:00,9,positive,12486322,en,West Coast Way Singapore,RT _ You gain 30 IQ points when people show interest and want to hear what you have to say Van Jones So true Talk less listen...
2018-08-30 09:32:43-07:00,9,positive,4108026892,en,Berlin Germany,Crypto-currencies blockchain technology and decentralized applications contribute so much to the open source ecos..
2018-08-30 09:32:41-07:00,9,neutral,12486322,en,West Coast Way Singapore,RT Jones #YesWeCode is going to roll out a program that will be a big pathbreaker We won't be training people for gener...
2018-08-30 09:32:41-07:00,9,neutral,831714322741096449,fr,Romans-sur-Isere France,RT Jones Cognitive and viewpoint diversity is a key determinant to solving problems When too people have the same exper...
2018-08-30 09:32:39-07:00,9,neutral,12486322,en,West Coast Way Singapore,RT Jones Each person has an opportunity to mentor one person Your company your clients public education programs lik...
2018-08-30 09:32:35-07:00,9,neutral,12486322,en,West Coast Way Singapore,RT Each of us has an opportunity to mentor one person to be a #betterally to one person Imagine what we can do Practical st...
2018-08-30 09:32:34-07:00,9,neutral,14325738,en,Beaverton OR,RT Jones Each person has an opportunity to mentor one person Your company your clients public education programs lik...
2018-08-30 09:32:30-07:00,9,neutral,14325738,en,Beaverton OR,RT Each of us has an opportunity to mentor one person to be a #betterally to one person Imagine what we can do Practical st...
2018-08-30 09:32:28-07:00,9,neutral,1024132708744814592,en,none,RT Tanmay Bakshi on how AskTanmay has evolved #OSSummit #CUBEgems #theCUBE
2018-08-30 09:32:21-07:00,9,neutral,14325738,en,Beaverton OR,"RT ""each individual has the opportunity to mentor another person ..give that one person a shot. | #OSSummit"
2018-08-30 09:32:11-07:00,9,positive,14325738,en,Beaverton OR,"""Don""t underestimate the power of one on one mentorship. This is important &amp what I want to talk to.."
2018-08-30 09:32:06-07:00,9,neutral,12486322,en,West Coast Way Singapore,day 2 at #OSSummit
2018-08-30 09:31:16-07:00,9,neutral,81982818,en,Calgary,"""each individual has the opportunity to mentor another person ..give that one person a shot. | #OSSummit"
2018-08-30 09:31:08-07:00,9,neutral,44272267,en,Monterrey Nuevo Leon,RT Jones Each person has an opportunity to mentor one person Your company your clients public education programs lik...
2018-08-30 09:31:01-07:00,9,positive,80589255,en,none,Which Linux terminal command do you use the most #OSsummit
2018-08-30 09:30:54-07:00,9,positive,15031187,en,New York NY,Together with and we are bringing the first ever #opensource project launched on z/O..
2018-08-30 09:30:46-07:00,9,neutral,27093292,en,SF Bay Area,Each of us has an opportunity to mentor one person to be a #betterally to one person Imagine what we can do Prac..
2018-08-30 09:30:46-07:00,9,neutral,14706299,en,San Francisco CA,Jones Each person has an opportunity to mentor one person Your company your clients public education programs..
2018-08-30 09:30:30-07:00,9,neutral,14706299,en,San Francisco CA,Jones #YesWeCode is going to roll out a program that will be a big pathbreaker We won't be training people for ge..
2018-08-30 09:30:22-07:00,9,positive,128461860,en,none,You gain 30 IQ points when people show interest and want to hear what you have to say Van Jones So true Talk le..
2018-08-30 09:29:52-07:00,9,positive,9309912,en,Portland OR,RT If you're at #OSSummit you just might have time &amp skills to mentor a young person to get into tech and change their life's tra...
2018-08-30 09:29:51-07:00,9,positive,16679579,en,Zurich,RT We really value people who talk but what we need to value are people who listen as powerfully as Dr King spoke...and th...
2018-08-30 09:29:51-07:00,9,negative,44272267,en,Monterrey Nuevo Leon,RT Jones The big deficit I see is not just technology but politics and across the board is the empathy gap It's hard...
2018-08-30 09:29:42-07:00,9,positive,19352207,en,Washington DC,Great point by at #ossummit: If you have 3 candidates and A and B get 7 of 10 Q's correct C gets 3 of..
2018-08-30 09:29:36-07:00,9,neutral,44272267,en,Monterrey Nuevo Leon,RT Jones Cognitive and viewpoint diversity is a key determinant to solving problems When too people have the same exper...
2018-08-30 09:29:33-07:00,9,positive,11736872,en,Boston MA,RT Diversity of background really adds cognitive diversity which we know creates more value and better products ...
2018-08-30 09:29:03-07:00,9,positive,4318505893,en,San Francisco CA,RT Super excited about Day 2 of Keynotes Open Source Summit NA 2018 in Vancouver with from #O...
2018-08-30 09:28:57-07:00,9,positive,14325738,en,Beaverton OR,RT My talk on The Remote Culture Recipe #OSSummit is today at 11:50 in room 213 Would love to see you there
2018-08-30 09:28:44-07:00,9,positive,27093292,en,SF Bay Area,Diversity of background really adds cognitive diversity which we know creates more value and better products...
2018-08-30 09:28:22-07:00,9,positive,14325738,en,Beaverton OR,Yes This is an important point It's not just about the moral aspect of increased diversity it's about problem s..
2018-08-30 09:27:47-07:00,9,positive,11736872,en,Boston MA,RT Jones We're building teams cohorts people who need to work together and sometimes the old criteria and assumptions...
2018-08-30 09:27:45-07:00,9,neutral,820112765100535808,en-gb,none,RT Jones The shift in power from elected officials and people with backgrounds in law to entrepreneurs with backgrounds...
2018-08-30 09:27:42-07:00,9,neutral,2295496772,en,St Louis MO,RT Jones Cognitive and viewpoint diversity is a key determinant to solving problems When too people have the same exper...
2018-08-30 09:27:32-07:00,9,negative,261810267,en,none,Diversity is critical Our insights may accelerate but our blind spots compound What's missing on your team #OSSummit
2018-08-30 09:27:15-07:00,9,positive,14706299,en,San Francisco CA,Jones We're building teams cohorts people who need to work together and sometimes the old criteria and assumpti..
2018-08-30 09:27:02-07:00,9,neutral,2615887070,ru,none,RT Jones Cognitive and viewpoint diversity is a key determinant to solving problems When too people have the same exper...
2018-08-30 09:26:56-07:00,9,neutral,11736872,en,Boston MA,RT Jones Cognitive and viewpoint diversity is a key determinant to solving problems When too people have the same exper...
2018-08-30 09:26:54-07:00,9,positive,11736872,en,Boston MA,RT My talk on The Remote Culture Recipe #OSSummit is today at 11:50 in room 213 Would love to see you there
2018-08-30 09:26:31-07:00,9,positive,23554268,en,San Francisco CA,My talk on The Remote Culture Recipe #OSSummit is today at 11:50 in room 213 Would love to see you there
2018-08-30 09:26:19-07:00,9,positive,11736872,en,Boston MA,RT The real issue in politics....in tech.. is the empathy gap We really love people who can talk the talk but we really nee...
2018-08-30 09:26:19-07:00,9,neutral,14706299,en,San Francisco CA,Jones Cognitive and viewpoint diversity is a key determinant to solving problems When too people have the same ex..
2018-08-30 09:26:14-07:00,9,positive,11736872,en,Boston MA,RT _ Interesting point from this morning at #OSSummit not training the next generation isolated at a school but withi...
2018-08-30 09:26:09-07:00,9,neutral,9463342,en,none,"RT ""The pace of change used to be set by elected officials in the White House today it's set by engineers in Silicon Valle..."
2018-08-30 09:26:09-07:00,9,negative,11736872,en,Boston MA,RT #OSSummit We wanted a fifth option for black and low income family kids and created ...
2018-08-30 09:25:48-07:00,9,positive,14325738,en,Beaverton OR,RT TRUTH We want to see others that look like us Not everyone but at lease some Good quote #OSSummit
2018-08-30 09:25:42-07:00,9,positive,11736872,en,Boston MA,RT We really value people who talk but what we need to value are people who listen as powerfully as Dr King spoke...and th...
2018-08-30 09:25:03-07:00,9,positive,22514616,en,Winter Park Colorado,TRUTH We want to see others that look like us Not everyone but at lease some Good quote #OSSummit
2018-08-30 09:25:01-07:00,9,positive,2891322620,en,Portland OR,We really value people who talk but what we need to value are people who listen as powerfully as Dr King spoke.....
2018-08-30 09:24:53-07:00,9,negative,11736872,en,Boston MA,RT There is an empathy gap Very hard to understand each other across our differences We value speakers and not listeners Ne...
2018-08-30 09:24:49-07:00,9,negative,9463342,en,none,RT Jones The big deficit I see is not just technology but politics and across the board is the empathy gap It's hard...
2018-08-30 09:24:45-07:00,9,positive,11736872,en,Boston MA,"= empathy gap = ""we might be leaving 90 of the best ideas in the table without empathy &amp diversity .."
2018-08-30 09:24:39-07:00,9,positive,14325738,en,Beaverton OR,RT Good morning #ossummit! What would you say if I told you that the US Department of Defense was actively open sourcing lots...
2018-08-30 09:24:30-07:00,9,neutral,2322486122,en,Your business,RT Jones An industry built on genius tech is probably leaving 90 of genius on the table #OSSummit
2018-08-30 09:24:22-07:00,9,negative,2322486122,en,Your business,RT Jones The big deficit I see is not just technology but politics and across the board is the empathy gap It's hard...
2018-08-30 09:24:06-07:00,9,positive,19352207,en,Washington DC,Good morning #ossummit! What would you say if I told you that the US Department of Defense was actively open sourc..
2018-08-30 09:24:03-07:00,9,positive,2322486122,en,Your business,RT Jones We are taught to talk We like people who speak well We need people who can listen as powerfully as Dr King s...
2018-08-30 09:23:45-07:00,9,positive,11736872,en,Boston MA,yes the gap is huge #ossummit
2018-08-30 09:23:41-07:00,9,positive,7553942,en,Denver CO,"Van Jones with a really important inclusion point that gets missed a lot ""Even the *problem set isn't represented. #OSSummit"
2018-08-30 09:23:33-07:00,9,positive,14325738,en,Beaverton OR,RT _ Interesting point from this morning at #OSSummit not training the next generation isolated at a school but withi...
2018-08-30 09:23:27-07:00,9,positive,22514616,en,Winter Park Colorado,So many good quotes from Van Jones #OSSummit I like this one a lot
2018-08-30 09:23:25-07:00,9,neutral,15662351,en,none,RT Jones An industry built on genius tech is probably leaving 90 of genius on the table #OSSummit
2018-08-30 09:23:15-07:00,9,neutral,11736872,en,Boston MA,"RT Van Jones at Open Source Summit ""We have an empathy gap. Yes #ossummit"
2018-08-30 09:23:13-07:00,9,neutral,2295496772,en,St Louis MO,Warning Unpopular opinion We discuss increasing diversity as the 'holy grail of society but don't recognize..
2018-08-30 09:22:42-07:00,9,neutral,11099982,en,Asheville NC,The ever-lovely and I meet up again at #OSSummit
2018-08-30 09:22:41-07:00,9,negative,15662351,en,none,#OSSummit We wanted a fifth option for black and low income family kids and created
2018-08-30 09:22:28-07:00,9,positive,1463449350,en,"Nashville,TN",RT Jones Prince continued we haven't created enough black Mark Zuckerberg's and you civil rights guys should put more...
2018-08-30 09:22:23-07:00,9,positive,4034530393,en,none,Interesting point from this morning at #OSSummit not training the next generation isolated at a school..
2018-08-30 09:21:43-07:00,9,negative,122571966,en,Dallas TX,RT There is an empathy gap Very hard to understand each other across our differences We value speakers and not listeners Ne...
2018-08-30 09:21:34-07:00,9,neutral,14706299,en,San Francisco CA,Jones An industry built on genius tech is probably leaving 90 of genius on the table #OSSummit
2018-08-30 09:21:30-07:00,9,positive,14325738,en,Beaverton OR,RT If you're at #OSSummit you just might have time &amp skills to mentor a young person to get into tech and change their life's tra...
2018-08-30 09:21:20-07:00,9,positive,487278885,en,Bay Area CA,The real issue in politics....in tech.. is the empathy gap We really love people who can talk the talk but we r..
2018-08-30 09:21:17-07:00,9,positive,14325738,en,Beaverton OR,RT Jones We are taught to talk We like people who speak well We need people who can listen as powerfully as Dr King s...
2018-08-30 09:21:09-07:00,9,negative,27093292,en,SF Bay Area,There is an empathy gap Very hard to understand each other across our differences We value speakers and not liste..
2018-08-30 09:21:07-07:00,9,neutral,714775800,en,Santa Monica CA,"Van Jones at Open Source Summit ""We have an empathy gap. Yes #ossummit"
2018-08-30 09:20:51-07:00,9,neutral,96986056,en,nr Amsterdam,RT At #OSSummit Grab your seat Alan Clark Director CTO will present Simplify Multimodal IT Bridge Traditional and Software-def...
2018-08-30 09:20:33-07:00,9,negative,229169972,es,none,RT Jones We found little things make a difference We find people who are already working but don't have tech experience...
2018-08-30 09:20:24-07:00,9,positive,14706299,en,San Francisco CA,Jones We are taught to talk We like people who speak well We need people who can listen as powerfully as Dr Kin..
2018-08-30 09:20:21-07:00,9,neutral,89185308,fr,"46.238285,6.12124",We need people who can listen #OSSummit
2018-08-30 09:20:14-07:00,9,neutral,14706299,en,San Francisco CA,Jones The big deficit I see is not just technology but politics and across the board is the empathy gap It's ha..
2018-08-30 09:20:01-07:00,9,positive,94133565,en,Raleigh NC,"RT ""Nobody wants to be less diverse in tech Great point that we have the desire but we need to be more intentional &amp;..."
2018-08-30 09:19:57-07:00,9,positive,9309912,en,Portland OR,If you're at #OSSummit you just might have time &amp skills to mentor a young person to get into tech and change thei..
2018-08-30 09:19:27-07:00,9,negative,14706299,en,San Francisco CA,Jones We found little things make a difference We find people who are already working but don't have tech experie..
2018-08-30 09:19:25-07:00,9,positive,17260804,en,East Coast USA,RT _di_g #OSSummit today's keynotes starting with first... then to
2018-08-30 09:19:00-07:00,9,positive,17260804,en,East Coast USA,RT Only moments away from Alan Clark from [?] [? taking the main stage at #OSSummit to talk about Multimodal IT to bridge tra...
2018-08-30 09:18:58-07:00,9,positive,201400938,en,#anywhereworker,"""Nobody in tech wants to be *less diverse #OSSummit I disagree *most people don't want #tech to.."
2018-08-30 09:18:56-07:00,9,positive,14325738,en,Beaverton OR,"""Nobody wants to be less diverse in tech Great point that we have the desire but we need to be more.."
